movieId,averageRating,numVotes,title,genres
113751,6.2,1997,"Birder's Guide to Everything, A (2013)",Comedy
113769,4.6,22399,"Pyramid, The (2014)",Horror
113771,5.2,7921,Exists (2014),Horror
113775,5.8,16627,Life of Crime (2013),Comedy|Crime
113778,4.4,1154,Cat Run 2 (2014),Action
113780,6.2,71887,"As Above, So Below (2014)",Horror|Thriller
113790,8.2,529,"Peace, Propaganda & the Promised Land (2004)",Documentary
113793,7.5,534,Reel Bad Arabs: How Hollywood Vilifies a People (2006),Documentary
113829,7.1,33103,"One I Love, The (2014)",Comedy|Drama|Romance
113843,8.0,204,Killing Us Softly 4: Advertising's Image of Women (2010),Documentary
113845,7.0,178,No Logo (2003),Documentary
113847,8.0,242,Killing Us Softly 3 (1999),Documentary
113849,6.2,1637,Headshot (2011),Crime|Drama|Thriller
113851,6.4,5521,El Niño (2014),Drama|Thriller
113860,7.2,59,"Codes of Gender, The (2010)",Documentary
113862,6.7,85588,"Guest, The (2014)",Thriller
113866,3.2,4784,Leprechaun: Origins (2014),Horror
113868,6.8,1449,To Be Takei (2014),Documentary
113889,5.6,6723,Angry Video Game Nerd: The Movie (2014),Adventure|Comedy|Sci-Fi
113906,5.8,2573,"Beast Must Die, The (1974)",Horror|Mystery
113911,7.2,413,Vinyl (2000),Documentary
113970,4.0,235,Mi Amigo Hugo (2014),Documentary
113972,6.9,58,"Dreamworlds II: Desire, Sex, Power in Music Video (1997)",Documentary
113991,5.0,66,Care Bears to the Rescue (Care Bears: To the Rescue Movie) (2010),Adventure|Animation|Children|Fantasy
114003,7.7,978,"Return to Homs, The (2013)",Documentary
114007,6.3,68452,Before I Go to Sleep (2014),Mystery|Thriller
114013,4.3,2873,Atlas Shrugged: Who Is John Galt? (Atlas Shrugged: Part III) (2014),Drama|Mystery|Sci-Fi
114028,7.8,49264,Pride (2014),Comedy|Drama
114033,5.8,62782,Into the Storm (2014),Action|Thriller
114035,5.8,7618,"Calling, The (2014)",Thriller
114042,6.3,25853,Third Person (2013),Drama|Romance
114044,5.7,23752,Honeymoon (2014),Horror
114046,6.1,10460,God's Pocket (2014),Drama
114060,7.1,137849,The Drop (2014),Crime|Drama|Thriller
114062,5.9,3390,"Motel Life, The (2012)",Drama|Mystery|Thriller
114066,7.5,10528,"20,000 Days on Earth (2014)",Documentary|Drama|Musical
114068,6.6,919,Captivated (2014),Documentary
114074,6.8,38669,The Skeleton Twins (2014),Drama
114085,4.4,3257,"Return to Salem's Lot, A (1987)",Horror
114126,7.1,1294,Beautiful Losers (2008),Documentary
114146,7.2,1175,Castle in the Desert (Charlie Chan in Castle in the Desert) (1942),Comedy|Crime|Mystery|Thriller
114177,5.5,1034,"Naked Face, The (1984)",Action|Mystery|Thriller
114180,6.8,403191,"Maze Runner, The (2014)",Action|Mystery|Sci-Fi
114182,5.6,17232,No Good Deed (2014),Thriller
114184,6.9,38239,Camp X-Ray (2014),Drama
114195,7.0,562,Power and Terror: Noam Chomsky in Our Times (2002),Documentary
114197,7.9,474,Noam Chomsky: Distorted Morality (2003),Documentary
114234,8.4,3253,"Uncle Marin, the Billionaire (Nea Marin miliardar) (Uncle Martin, the Multimillionaire) (1979)",Comedy
114240,6.0,311,Aladdin (1992),Adventure|Animation|Children|Comedy|Fantasy
114244,6.0,20765,"Riot Club, The (2014)",Drama|Thriller
114246,6.5,109284,"Walk Among the Tombstones, A (2014)",Action|Crime|Mystery|Thriller
114248,6.7,1266,"Galapagos Affair: Satan Came to Eden, The (2013)",Crime|Documentary|Mystery
114250,6.3,8417,My Old Lady (2014),Comedy|Drama
114254,7.2,822,1971 (2014),Documentary
114263,8.4,961,700 Sundays (2014),Comedy
114265,6.4,40411,Laggies (2014),Comedy|Romance
114267,7.9,3467,"Confession, The (L'aveu) (1970)",Drama|Thriller
114277,6.4,8286,God Help the Girl (2014),Drama|Musical|Romance
114329,6.9,18685,What We Did on Our Holiday (2014),Comedy
114333,6.2,190,Kivski Freski (1966),Drama
114335,6.6,1658,La cravate (1957),(no genres listed)
114371,6.1,770,"Lonely Villa, The (1909)",Crime|Drama
114376,6.6,1925,The Musketeers of Pig Alley (1912),Crime|Drama
114378,6.6,8588,CBGB (2013),Drama
114392,6.6,29271,"Homesman, The (2014)",Drama|Western
114394,7.5,1646,"Center Stage (Ruan Lingyu) (Actress, The) (New China Woman, The) (1991)",Drama|Romance
114396,6.4,3120,Cesar Chavez (2014),Drama
114417,7.9,2199,"Average Little Man, An (Un borghese piccolo piccolo) (1977)",Drama
114426,7.3,4253,Trailer Park Boys: Don't Legalize It (2014),Comedy|Crime|Drama
114433,6.8,613,"Dead Times (Temps morts, Les) (1965)",Animation
114436,6.6,4037,"World of Kanako, The (Kawaki.) (2014)",Crime|Drama|Mystery
114439,6.3,61369,"November Man, The (2014)",Action|Crime|Thriller
114453,6.3,2125,My Girlfriend Is an Agent (Chilgeup gongmuwon) (2009),Action|Comedy|Romance
114459,6.4,26264,White Bird in a Blizzard (2014),Drama|Romance|Thriller
114461,6.8,1399,"Snails, The (Escargots, Les) (1966)",Animation|Fantasy
114486,7.4,4910,"Electric Boogaloo: The Wild, Untold Story of Cannon Films (2014)",Comedy|Documentary
114492,4.2,5236,Not Cool (2014),Comedy
114494,7.6,44206,Who Am I (Kein System Ist Sicher) (2014),Thriller
114514,6.7,1136,Corpo Celeste (2011),Drama
114550,5.8,3499,When Animals Dream (Når dyrene drømmer) (2014),Drama|Horror|Mystery
114552,6.8,52816,"Boxtrolls, The (2014)",Adventure|Animation|Children|Comedy|Fantasy
114554,8.0,33900,"Tale of Princess Kaguya, The (Kaguyahime no monogatari) (2013)",Animation|Drama|Fantasy
114556,7.0,3333,Forbidden City Cop (Dai lap mat tam 008) (1996),Action|Comedy
114561,4.3,870,"Girl on the Train, The (2013)",Thriller
114601,6.6,68903,This Is Where I Leave You (2014),Comedy|Drama
114627,7.6,6372,Angel's Egg (Tenshi no tamago) (1985),Animation|Drama|Fantasy
114631,7.9,544,"Koumiko Mystery, The (Mystère Koumiko, Le) (1967)",Documentary
114633,6.5,560,Junkopia (1981),Documentary
114635,8.3,11105,"Look of Silence, The (2014)",Documentary
114640,3.4,2947,51 (2011),Horror|Sci-Fi
114652,7.3,470,"Case of the Grinning Cat, The (Chats perchés) (2004)",Documentary
114659,4.4,6754,Cabin Fever: Patient Zero (2014),Horror|Sci-Fi|Thriller
114662,7.3,421915,American Sniper (2014),Action|War
114667,6.4,2909,Fort Bliss (2014),Drama|War
114670,5.3,44112,Tusk (2014),Comedy|Drama|Horror
114678,7.0,43760,Hector and the Search for Happiness (2014),Adventure|Comedy|Drama
114680,6.3,5299,Rigor Mortis (Geung si) (2013),Action|Drama|Horror
114687,6.9,1365,Unfair Competition (Concorrenza sleale) (2001),Drama|War
114692,7.4,2279,"Overnighters, The (2014)",Documentary|Drama
114700,7.0,9854,"Tribe, The (Plemya) (2014)",Crime|Drama
114702,5.9,1093,Around the Block (2013),Drama
114704,4.9,7581,Space Station 76 (2014),Comedy|Drama|Sci-Fi
114713,5.4,134044,Annabelle (2014),Horror
114715,6.9,264,American Promise (2013),Documentary
114721,7.1,1662,Bugs Bunny's 3rd Movie: 1001 Rabbit Tales (1982),Adventure|Animation|Children|Comedy
114725,6.4,1368,"Study in Choreography for Camera, A (1945)",(no genres listed)
114752,4.8,1557,Bloody Pit of Horror (Il boia scarlatto) (Virgins for the Hangman) (1965),Horror
114758,5.2,13240,Open Windows (2014),Crime|Thriller
114760,5.4,7462,Happy Christmas (2014),Comedy|Drama
114762,6.4,63283,Two Night Stand (2014),Comedy|Romance
114793,7.4,3249,Time of Eve (Eve no jikan) (2010),Animation|Romance|Sci-Fi
114795,6.3,171800,Dracula Untold (2014),Action|Drama|Fantasy
114814,5.6,5276,Torrente 3: El protector (2005),Comedy|Crime
114818,6.5,28179,Stretch (2014),Action|Comedy|Crime
114832,6.7,280,San Babila-8 P.M. (San Babila ore 20: un delitto inutile) (1976),Drama
114834,3.4,1340,Hellgate (1989),Comedy|Horror
114838,5.8,2693,"Initiation, The (1984)",Horror|Mystery|Thriller
114842,6.5,997,Room 666 (Chambre 666) (1982),Documentary
114847,6.1,52774,Autómata (Automata) (2014),Sci-Fi|Thriller
114849,4.6,16812,The Prince (2014),Action|Thriller
114856,5.4,5621,"Adventurer: The Curse of the Midas Box, The (2013)",Adventure|Fantasy
114859,7.2,1467,Charlie Chan at the Olympics (1937),Comedy|Crime|Mystery|Thriller
114861,7.3,1893,Charlie Chan at the Opera (1936),Comedy|Musical|Mystery|Thriller
114873,5.3,1547,Stereo (1969),Sci-Fi
114875,5.0,1548,Crimes of the Future (1970),Comedy|Sci-Fi
114888,5.0,3237,House III: The Horror Show (1989),Horror
114925,5.9,29046,"Captive, The (2014)",Crime|Drama|Thriller
114928,5.4,4614,"Scribbler, The (2014)",Sci-Fi|Thriller
114933,7.3,4119,Ilo Ilo (2013),Drama
114935,7.5,239533,Predestination (2014),Action|Mystery|Sci-Fi|Thriller
114945,7.0,5841,Jack and the Cuckoo-Clock Heart (Jack et la mécanique du coeur) (2013),Adventure|Animation|Drama|Fantasy|Musical|Romance
114947,7.0,1674,"Red Tent, The (Krasnaya palatka) (1969)",Adventure|Drama|Fantasy
114958,6.0,1107,Moomins on the Riviera (Muumit Rivieralla) (2014),Animation|Children|Comedy
115004,5.5,62,It's My Mother's Birthday Today (2008),(no genres listed)
115008,8.1,3716,Skhizein (2008),Animation|Drama
115040,6.7,1872,"Children of Noisy Village, The (a.k.a Children of Bullerby Village, The) (Alla vi barn i Bullerbyn) (1986)",Children
115065,6.0,5472,Justin and the Knights of Valour (2013),Adventure|Animation
115071,6.3,4089,Jackass Presents: Bad Grandpa .5 (2014),Comedy|Documentary
115075,5.8,3351,"Swan Princess: Escape from Castle Mountain, The (1997)",Animation|Children|Fantasy|Romance
115122,7.7,143546,What We Do in the Shadows (2014),Comedy|Horror
115130,7.5,5567,The Dark Horse (2014),Drama
115135,7.6,3770,Corn Island (Simindis kundzuli) (2014),Drama
115145,7.6,1210,RiP: A Remix Manifesto (2009),Documentary
115147,6.7,63281,The Best of Me (2014),Drama|Romance
115149,7.4,506174,John Wick (2014),Action|Thriller
115151,6.0,7474,Plastic (2014),Action|Crime
115160,6.5,2032,Two Weeks in Another Town (1962),Drama
115162,5.2,5714,Reclaim (2014),Drama|Thriller
115170,7.4,170305,"Judge, The (2014)",Drama
115172,6.3,11335,"Disappearance of Eleanor Rigby: Them, The (2014)",Drama
115174,6.7,11833,Love Is Strange (2014),Drama
115176,7.8,1292,Toute la mémoire du monde (1956),Documentary
115178,7.2,3023,"Kids, The (Mistons, Les) (Mischief Makers, The) (1957)",Comedy
115203,8.3,3549,"Culture High, The (2014)",Documentary
115205,6.4,1951,Recipe for Love (2014),Romance
115207,6.9,1345,Mount Head (Atama yama) (2002),Animation|Comedy|Drama|Fantasy
115210,7.6,406883,Fury (2014),Action|Drama|War
115216,6.7,34692,"Salvation, The (2014)",Drama|Western
115231,7.2,92510,St. Vincent (2014),Comedy
115235,5.9,9000,Young Ones (2014),Drama|Sci-Fi|Western
115240,5.9,2426,Land Ho! (2014),Adventure|Comedy|Drama
115244,5.4,3235,Mine Games (2012),Mystery|Thriller
115249,7.3,1419,Charlie Chan at the Wax Museum (1940),Comedy|Crime|Mystery|Thriller
115251,7.3,1534,Charlie Chan at Treasure Island (1939),Comedy|Crime|Horror|Mystery|Thriller
115258,6.9,1474,Charlie Chan in Honolulu (1938),Comedy|Crime|Horror|Mystery|Thriller
115263,6.0,700,(A)sexual (2011),Documentary
115283,5.9,296,"Purple Ball, The (Lilovyy shar) (1987)",Fantasy|Sci-Fi
115285,2.7,1770,Sleeping Beauty (2014),Adventure|Fantasy
115287,5.2,4266,Stage Fright (2014),Horror|Musical
115291,5.0,4863,"Chaperone, The (2011)",Action|Comedy
115309,5.7,2095,"Swan Princess: The Mystery of the Enchanted Treasure, The (1998)",Animation|Children|Fantasy|Mystery
115341,6.7,1246,Charlie Chan in The Chinese Cat (1944),Comedy|Crime|Mystery|Thriller
115343,7.2,1290,Charlie Chan on Broadway (1937),Comedy|Crime|Mystery|Thriller
115364,6.1,1501,"Jungle Creature: Hugo, The (Jungledyret) (Go Hugo Go) (1993)",Animation|Children|Musical|Romance
115381,6.2,39224,"Alexander and the Terrible, Horrible, No Good, Very Bad Day (2014)",Comedy
115414,3.1,35546,Left Behind (2014),Action|Sci-Fi|Thriller
115417,6.5,841,"Presentation, or Charlotte and Her Steak (Présentation ou Charlotte et son steak) (1960)",Comedy|Romance
115421,6.5,542,"Pleasure Party (Partie de plaisir, Une) (Piece of Pleasure, A) (1975)",Drama
115437,6.9,7052,Blind (2014),Drama
115463,6.3,583,"Dance Party, USA (2006)",Drama
115467,7.3,2173,Harmontown (2014),Documentary
115469,5.8,334,You Killed Me First (1985),Drama
115471,5.0,14297,Extraterrestrial (2014),Horror|Sci-Fi
115502,6.2,17670,"Rewrite, The (2014)",Comedy|Romance
115524,6.2,938,Why Me? (1990),Action|Adventure|Comedy|Crime
115534,4.5,46114,Ouija (2014),Horror
115540,7.8,2184,Leave The World Behind (2014),Documentary
115569,7.9,437075,Nightcrawler (2014),Crime|Drama|Thriller
115600,6.2,438,"Breaktime, The (Zang-e Tafrih) (Recess) (1972)",Drama
115611,4.8,1329,Felix the Cat: The Movie (1988),Adventure|Animation|Children|Fantasy|Musical|Sci-Fi
115617,7.8,393951,Big Hero 6 (2014),Action|Animation|Comedy
115629,7.3,28585,Marshland (2014),Crime|Thriller
115664,7.3,62311,The Book of Life (2014),Adventure|Animation|Romance
115667,7.2,114226,"Love, Rosie (2014)",Comedy|Romance
115669,6.4,4226,Young Detective Dee: Rise of the Sea Dragon (Di Renjie: Shen du long wang) (2013),Action|Adventure|Drama|Fantasy|Mystery|IMAX
115671,6.4,805,"Dancing Masters, The (1943)",Comedy|Romance
115676,6.2,54,Hard Sun (2014),Drama|Romance
115678,6.9,4101,"Like Sunday, Like Rain (2014)",Drama|Romance
115680,6.5,39557,Time Lapse (2014),Crime|Drama|Sci-Fi|Thriller
115685,8.8,2305,National Theatre Live: Frankenstein (2011),Drama|Sci-Fi
115701,5.4,343,Cry Baby Lane (2000),Drama|Horror
115703,7.7,6926,"The Hire: Star, The (2001)",Action|Comedy
115705,7.5,2147,"Cat Came Back, The (1988)",Action|Animation|Comedy
115708,7.1,1674,"Big Snit, The (1985)",Animation|Comedy
115711,6.6,812,TINY: A Story About Living Small (2013),Documentary
115713,7.7,451940,Ex Machina (2015),Drama|Sci-Fi|Thriller
115721,6.3,726,They Have Escaped (He ovat paenneet) (2014),Drama
115724,5.7,860,Separation City (2009),Comedy|Drama|Romance
115727,7.4,2114,Crippled Avengers (Can que) (Return of the 5 Deadly Venoms) (1981),Action|Adventure
115746,7.0,266,Runaway (2009),Action|Animation|Comedy
115748,6.5,538,Strange Invaders (2002),Animation|Comedy
115754,5.6,343,Stunt Rock (1980),Action|Drama|Romance
115756,7.2,3266,"Cube of Sugar, A (Ye Habe Ghand) (2011)",Comedy|Drama
115770,7.2,8858,Before I Disappear (2014),Drama
115772,6.4,23,Crimes Against Humanity (2014),Comedy
115779,6.3,1209,Great Guns (1941),Comedy|Romance|War
115784,6.5,953,Jitterbugs (1943),Comedy
115819,7.2,4485,Mr Hublot (2013),Animation|Comedy
115824,6.8,23616,Mr. Turner (2014),Drama
115828,7.1,11786,Copenhagen (2014),Adventure|Drama|Romance
115836,7.1,1311,Charlie Chan's Secret (1936),Comedy|Crime|Horror|Mystery|Thriller
115867,6.9,607,Vai~E~Vem (2003),Comedy|Drama
115871,5.0,4755,Mercy (2014) ,Horror|Thriller
115875,7.3,7182,Toy Story Toons: Hawaiian Vacation (2011),Adventure|Animation|Children|Comedy|Fantasy
115879,7.1,5358,Toy Story Toons: Small Fry (2011),Adventure|Animation|Children|Comedy|Fantasy
115881,7.8,6183,9 (2005),Animation|Fantasy
115901,5.4,2254,"Wedding Video, The (2012)",Comedy
115903,6.7,2684,Young Goethe in Love (2011),Drama|Romance
115909,5.4,11233,"Hit List, The (2011)",Action|Thriller
115913,2.5,3451,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo (2013),Comedy
115915,5.9,2864,"Better Tomorrow III: Love and Death in Saigon, A (1989)",Action|Thriller|War
115917,5.0,5391,"Marine 2, The (2009)",Action|Adventure|Drama|Thriller
115921,4.9,4952,Dead in Tombstone (2013),Action|Fantasy|Horror
115925,6.8,1476,Solan og Ludvig: Jul i Flåklypa (2013),Animation|Children
115927,6.7,7571,Doctor Strange (2007),Action|Animation|Children|Fantasy|Sci-Fi
115929,5.7,791,Barbie: A Perfect Christmas (2011),Animation|Children
115933,6.2,172,LEGO Hero Factory: Rise of the Rookies (2010),Action|Children
115935,6.0,298,Tom Sawyer (2000),Adventure|Animation|Children
115937,6.0,3183,King Solomon's Mines (2004),Action|Adventure
115939,7.5,817,Joulupukki ja noitarumpu (1996),Animation|Children
115941,5.8,4541,The Land Before Time IV: Journey Through the Mists (1996),Adventure|Animation|Children
115943,6.0,3871,The Land Before Time V: The Mysterious Island (1997),Adventure|Animation|Children
115945,5.9,3113,The Land Before Time VI: The Secret of Saurus Rock (1998),Animation|Children
115947,5.9,1554,An American Tail: The Treasure of Manhattan Island (1998),Adventure|Animation
115949,6.0,925,An American Tail: The Mystery of the Night Monster (1999),Adventure|Animation|Children|Fantasy|Mystery|Sci-Fi
115951,3.5,3810,Stranded (2013),Horror|Sci-Fi
115965,7.2,5737,Dead Man's Bluff (2005),Action|Comedy|Crime
115967,6.7,15353,These Final Hours (2014),Drama|Thriller
115969,8.5,23830,Generation War (2013),Drama|War
115973,8.1,48047,Haider (2014),Crime|Drama|Romance
115985,5.2,621,Going Back (2001),Action|Drama|War
115987,4.9,553,The Circle (2002),Thriller
115991,6.6,11215,"Kumiko, the Treasure Hunter (2014)",Comedy|Drama
115994,6.9,491,The great match (2007),Comedy
115996,6.6,4232,Stereo (2014),Thriller
116002,8.2,2338,History of the Eagles (2013),Documentary
116004,7.1,8152,Paradise: Love (2012),Drama
116010,6.2,1380,The Hour of the Lynx (2013),Drama|Thriller
116016,5.9,125,Good Luck. And Take Care of Each Other (2012),Comedy|Drama
116018,6.3,994,Chasing Madoff (2010),Documentary
116028,3.8,5423,Children of the Corn (2009),Drama|Horror|Thriller
116030,3.5,3840,Children of the Corn 666: Isaac's Return (1999),Horror|Mystery
116032,3.9,4120,Children of the Corn V: Fields of Terror (1998),Horror|Thriller
116034,3.7,2975,Children of the Corn: Genesis (2011),Horror|Thriller
116036,3.4,2414,Children of the Corn: Revelation (2001),Horror|Thriller
116050,6.5,3678,Cleopatra (1999),Drama|Romance
116056,5.4,1015,Coach (2010),Comedy|Romance
116082,6.1,419,British Sounds (1970),Documentary
116084,7.3,559,Here and Elsewhere (1976),Documentary
116086,6.9,907,Meetin' WA (1986),Documentary
116088,6.2,533,Keep Your Right Up (1987),Comedy|Drama
116090,6.5,1643,A Night in the Show (1915),Comedy
116092,5.8,1473,By the Sea (1915),Comedy
116094,5.7,1051,Mabel's Married Life (1914),Comedy
116096,6.2,53,Lettera Amorosa (1995),(no genres listed)
116098,6.6,125,Passeio com Johnny Guitar (1996),(no genres listed)
116100,5.2,131,Conserva Acabada (1990),(no genres listed)
116102,6.5,46,O Amor das Três Romãs (1979),Drama
116104,6.8,135,Sophia de Mello Breyner Andresen (1969),Documentary
116106,8.2,182,Death of a Nation - The Timor Conspiracy (1994),Documentary
116108,8.1,34,The Secret Country: The First Australians Fight Back (1986),Documentary
116128,4.5,2790,Compulsion (2013),Drama|Thriller
116136,8.3,16736,Olive Kitteridge (2014),Drama
116138,7.6,46628,Leviathan (2014),Drama
116141,6.8,38,The Russian Novel (2013),Drama
116155,7.4,7046,Still Life (2013),Drama
116157,6.3,2242,Electronic Labyrinth THX 1138 4EB (1967),Sci-Fi
116161,7.0,130535,Foxcatcher (2014),Drama
116169,6.8,7247,Reign of Assassins (2010),Action
116171,6.4,2092,Everybody Dies But Me (2008),Drama
116179,7.8,885,Sazen Tange and the Pot Worth a Million Ryo (1935),Comedy|Drama
116191,6.1,16807,Wolf Creek 2 (2013),Horror|Thriller
116193,6.3,1484,Two-Faced Woman (1941),Comedy|Romance
116199,5.8,6247,Storm Warning (2007),Horror
116207,6.7,17167,Zulu (2013),Crime|Drama|Thriller
116215,5.6,5632,"Ultramarines: A Warhammer 40,000 Movie (2010)",Animation|Sci-Fi
116217,7.1,10170,Secret of the Wings (2012),Adventure|Animation|Children|Fantasy
116219,6.7,9217,Tinker Bell and the Lost Treasure (2009),Adventure|Animation|Children|Fantasy
116225,6.8,2772,Tsar (2009),Drama
116227,7.4,1545,Taxi Blues (1990),Drama
116261,7.6,8086,Wuthering Heights (2009),Drama
116267,7.6,648,Craig Ferguson: Does This Need to Be Said? (2011),Comedy
116275,6.7,2579,Dane Cook: Vicious Circle (2006),Comedy
116281,3.9,3053,Crazy Eights (2006),Horror
116285,5.5,562,Crazy Mama (1975),Action|Comedy
116289,7.1,2066,Crime and Punishment (1983),Crime|Drama
116299,5.4,3326,Sniper: Legacy (2014),Action|Thriller
